,title,stars,date,r_title,text
315,Moana,9,22 September 2017,very beautiful movie,A very beautiful movie. It passes very beautiful messages. good enough scenario. I have seen it at least 5 times. is one of the films that will stay in the history of cinema. from the beginning to the end does not let you take your eyes off the screen. I attach it irresistibly to all children but also adults.
316,Moana,9,2 September 2017,Great movie,"This is a really exciting movie to watch. I was captivated the whole time. For me, Moana is very relatable as I too am at a stage in life where I'm taking a huge leap of faith in myself. It motivates me to go forward and think about how far I can go. A truly inspirational movie. The songs are really good too."
317,Moana,7,1 September 2017,Moana  A Good Slice of Disney Cheese,"2016 was a busy year for animated films hitting the box office and big screens, with hit movies such as 'Zootopia' and 'Kubo & The Two Strings' being ever prevalent as some of the most popular films to debut that year - It's no surprise to me that 'Moana' followed the same musical legacy that Walt Disney studios like to traditionally strive for.Disney's 'Moana' follows the events after demigod Maui (Dwayne ""The Rock"" Johnson) steals the heart of the goddess Te Fiti, plunging the island into a watery abyss. As Muai escapes the sinking island, he is soon confronted by the Lava Monster (Te Kā), a heartless and destructive creature with a fiery disposition. Maui is defeated in battle and sinks further into the depths, becoming but a memory to the humans or a children's bedtime story. With the threat of growing darkness making its way over the Polynesian coast; Moana, a young girl caught in personal conflict between her love of her village she is destined to lead and dreams of sailing the waters beyond the reef, must find the courage to find the lost demigod and restore order to the land. While the film itself lacks the many intricate details that movies such as 'Zootopia' included, Moana is the traditional bit of cheese that gives Walt Disney it's popular family image, with a wide range of musical numbers that provide enjoyment like their previous counterparts. In no way was it shocking that I found myself humming out the tune of ""You're Welcome"" performed by Dwayne Johnson as Lin- Manuel Miranda manages to bring a vibrant culture into a soundtrack that's accessible for all ages. They're easy to listen to, an absolute pleasure to play on repeat and manage to remain relevant to their purpose. The animation is on point throughout the movie, equalling the same amount of intricate programming as the two previous films mentioned  all the while keeping the same, alluring charm that Disney continues to nail. One thing that Disney manages to do without fail is their choice in voice actors: Dwayne Johnson seems to completely blend in with Maui's egotistical and fun-loving image, yet still remain comfortable enough with his voice to sing a musical number. Auli'i Carvalho definitely manages to hold her own sense of individuality against the star, giving a strong voice to a very modern and highly driven female character. Moana proves that you are always capable of creating a female character that doesn't depend on the validation of a male counterpart or even a shoehorned romantic sub-plot. It was a highly refreshing character to see after 'Frozen' pushed Disney back to the same outdated representation of naive girls risking everything for love. Overall, Moana did not fail to disappoint me. It's above the expectations of 'Frozen' and more on the level of enjoyment that 'Tangled' provided young girls when it first debuted. For families, it is an adventure of self-discovery and confidence that will definitely bring a smile to your face. Great music, an okay-ish story and an idiotic chicken. Need I say more?"
318,Moana,10,28 August 2017,You know who you are.,"The chief's daughter Moana (Auli'i Cravalho) must restore order to the world by returning the lost/stolen heart stone to the goddess. She is aided by demi-god Maui (Dwayne Johnson) and a dumb chicken.This is a delightful Disney film about a young girl discovering who she is and being strong and determined. She is the daughter of the chief, but doesn't like the title ""princess"" a self poke on Disney whose marketing centers around princess dolls and films. Even though the film is aimed at kids, I had a few good laughs. Auli'i Cravalho is quite the singer."
319,Moana,10,27 August 2017,Well well well,What can i say about moana sat down and watched it with my daughter and after said and done 10 out of 10 what more do you want in a animation other than the dwayne the rock johnson singing his heart out overall story pretty good as well but i was surprised with the peoples champ singing maybe before wwe he could of sold out arenas so if you haven't seen it go do it now
320,Moana,9,25 August 2017,"Jaw dropping music, surprisingly uplifting, lush animation!","This movie restored my tolerance of the Disney formula. I'm more of a Lynch and Kubrick type. Perhaps I was just at a point in my life where the skeptic in me softened. Yes, that animation of baby Moana is pure emotional blackmail. Yes, there is the rebellion against the patriarchal figure that I get tired of seeing in just about every modern American film. But Moana is undeniable. The music is so uplifting, so different, and one of very few soundtracks to which I can listen and marvel a bit. Unlike other animation films featuring princesses of color, this one didn't feel politically compulsory. It wasn't ""corporate has decided that we need to make a movie with a brown princess to be politically correct"" it was, ""look at these interesting people in this interesting place and see how different yet how beautiful they are and in no way need to be like us""...maybe we don't all need to have skinny noses and bodies with big butts (or whatever the trend is). Visually stunning, emotionally touching in unexpected ways, with each character adding soul, light, or comedic relief as needed. The grandma reminded me of my mom who died last year and this movie gave me a way of explaining her passing to my son in a way that helped him. I will say the pop artists covering the original songs is a bit annoying, but that comes at the credits. I perceive Duane Johnson as a fairly respectable actor now, not just a pretty muscle man who scowls. There is so much about this film to look forward to that has not been done before, nor quite like this. I have seen it at least 3 times."
321,Moana,8,16 August 2017,A nice addition to Disney's 3D animated film library,"Moana is a CGI musical animated film from Walt Disney Animation Studios. Featuring the voices of Dwayne ""The Rock"" Johnson, Temuera Morrison, and newcomer Auli'i Cravalho, it is a nice addition to Disney's 3D animated film library and a fun journey of self-discovery.On the small Polynesian island of Motunui, Moana (voiced by Auli'i Cravalho), the daughter and heir of the island's chief, lives in harmony with her fellow inhabitants. One day, Motunui is struck by a terrible curse brought on by the Demigod Maui (voiced by Dwayne The Rock Johnson), which causes food and vegetation to become scarce. Determined to fix this, Moana departs from the island to search for Maui to help her in accomplishing this task.Despite containing some of the typical Disney tropes and clichés, Moana manages to feel fresh and vibrant, thanks in part to its huge heart and likable charm. I particularly enjoyed the nice blend of the Polynesian culture, which includes those of Samoa, Hawaii, and New Zealand. The film is very beautiful to look at and the visuals can be stunning at times. The songs, in particular, ""You're Welcome"", are catchy and compliment the film quite well, and never feel annoying or as if they were written specifically to win awards, unlike a certain song from another Disney film about letting go. Dwayne ""The Rock"" Johnson is amusing as Maui and he certainly projects enough of his good-naturedness into the role. However, it is newcomer Auli'i Cravalho who stands out the most, mainly due to how well written her character happens to be.I rate it 8/10"
322,Moana,8,12 August 2017,Single-Best Modern Disney Princess Movie,"Moana is a movie reminiscent of the classic Disney formula, yet the masterful manipulation of music, visual, and story render a much more powerful narrative. Imagine a Disney princess story mixed with the musical achievement of Elton John in the Lion King (1994) (in this case Lin-Manuel Miranda) to achieve a film of masterful rendition equal to the likes of a Broadway musical or La La Land (2016).The piece is defined by the music, yet still delivers strongly with its plot. Expecting the typical chemistry of the Disney formula, we get a carefully calculated divergence from the recipe. However, instead of the confused ramblings of Frozen (2014), Moana takes the high road, turning Disney magic combined with the traditional musical style to create a wonderful new addition to the Disney princess catalog. Moana, the character, takes the adventurous personality of Ariel and the cautious courage of Simba. Finally, in the climax, every aspect of the film comes together in a beautiful point of parallelism and self-realization, making Moana an instant classic and the best traditional Disney installment since the turning of the new century.However, the creators fumble by mixing up musical craft with the catchy songs designed for kids. There is but one misplaced song that is merely there to catch the essence of the ""Disney magic"". Additionally, what is a divergence from the traditional formula also adheres too much. Playing on the simple pathos and sympathy found all too often in kids movies and romantic facades, the film utilizes cliché rather than creativity to create conflict in a pivotal moment, unfortunately, reducing the impact of the plot.Nevertheless, Moana is the single-best modern Disney princess movie, contending with the classics, but falters at moments."
323,Moana,7,31 July 2017,Solid Disney Movie,"This was a fun upbeat story with nicely developed characters. I enjoyed Dwayne Johnson's performance, but I thought the ending was a little abrupt in terms of how the conflict was resolved. Also I realized the song How Far I'll Go that I hear on the radio is sang by Alessia Cara not the actress in Moana and I actually like the remake better than the original. Overall I think Moana is definitely worth seeing."
324,Moana,6,27 July 2017,About what you'd expect from Disney,"I appreciated the female power aspect and Polynesian representation that the movie offered, but some particular plot developments (namely the Kakamora, which I felt were trying to bank on the Minions' success) and character decisions (Maui choosing to fight against the Kakamora to save the heart, even though he was deathly afraid of it about two minutes prior) pretty much ruined the movie for me. The animation was impressive, and the voice acting and music were good as well, but the story and characters didn't do much for me.Art: 10 Story: 5 Sound: 9 Characters: 5 Enjoyment: 4Overall: 6"
325,Moana,7,4 July 2017,A beautiful and fun delight but not a masterpiece by any means,"Disney's Moana is a fun treat its with breathtaking animation, funny and interesting characters, and classic Disney-style musical sequences, but suffers due to a somewhat cookie-cutter story and a seemingly lack of overall stakes or consequence. All in all, Moana is another fun adventure from Disney studios that will entertain audiences of any age or background, but is far from the classics of old."
326,Moana,7,29 June 2017,"Beautiful in every sense, Moana will soften even the hardest of hearts","Moana is not the most original Disney movie. It's not a wildly different experience like Zootopia, and it's not as subversive to the Disney tropes as Frozen was. It has a lot of the same tropes you see in any Disney movie, and in a lot of ways it's one of the most pure Disney movies, tropes and all, that's come out in a while. It doesn't have a romance which is definitely a refreshing take, but other than that we've definitely seen a lot of this before. But here's the thing, even though it's full of tropes, they're all tropes I love, and it's able to use these tropes in an original environment with characters I really loved.And Moana was a fun animation that set us out on adventures! It brought forth excitement with her never give up attitude. The computer aided animation was great. It is a wonderful children's animation. Good music, great story, and great adventure. It brought life to the Hawaiian mythology and gave me a subject to learn about. Making for another successful animated film by Disney. ----From Yidioo"
327,Moana,6,26 June 2017,Basic but good,"Even though I am a big fan of animated movies which sometimes can have better, more emotional and better concepted story then a normal movie, Moana's plot is far from what I expected.I am so sorry it gone so wrong but as a movie was going I stared to realize how many stupid ideas it has. 'A God' who depends on his creations, keeps his vital life on open and suddenly turns out to be so evil and bad... To me it really meant a disaster for a story. Then that common scenes, dialogues, even whole parts of a movie were so worn out and boring.Female protagonist, strong and independent young woman, brave and consistent... I liked that. That is something we need today. Someone who will show our kinds, especially girl how much they need to believe in themselves. I liked a hero who was actually a disguised villain. Maui was also a character I liked a lot. Movie made me laugh and that is always respectable by me. And grandma... you are my biggest hero from among them all.I didn't like those musical parts for anything and everything due to which I was almost irritated and annoyed later on. There was just too many of them.But after all this is one pretty decent movie with good small parts and a bit bad and usual story."
328,Moana,8,25 June 2017,It's In the Telling,"This is a very well done animated feature, using Samoan culture and mythology. At some point there was an upheaval when a demi-god stole a heart, a green gem that needs to be returned properly to put an end to evil. A Samoan princess is enlisted by the ocean to go on a quest to return things to the way they were. She is forced into acting against her father's wishes, going beyond the limits he has placed on her. Of course, there are no surprises in the plot. We can parse this out without any trouble. The stars of this show are the special effects, the music, and some very interesting characters. But it doesn't offer a lot of new plot developments. If we see enough Disney films, we could line up the characters that seem to appear in just about everyone. Moana is a firecracker, but her endless talk and advice gets a little old. The best characters in the film are the Ocean (yes, the Ocean) and a hilarious walleyed chicken. Don't get me wrong. I enjoyed it, but I didn't find much new ground."
329,Moana,9,23 June 2017,"It is a whimsical, crowd-pleasing Disney-animated adventure for the whole family","Ron Clements and Don Hall, the creators of Disney animated entries such as the video-game-plotted 'Wreck-It-Ralph', the musical- esque 'Frozen', and the recent hit 'Zootopia' have returned and have cooked up yet another thrillingly fresh adventure that is destined to appeal to both children and adults. Moana is a charm-filled picture that swarms just about everything it needs to be a superbly entertaining hit. It moves with moments of laughter, moments of charm, and even moments of sentiment. And much like recent endeavors such as 'Frozen', there is some singing. If there is even a slight shortcoming to this animated picture, it may be for being overly nostalgic to the classic Disney animated picture from the 1990s and early 2000s when the studios were at their hay days. However, this shortcoming may undoubtedly serve as a plus for those (particularly teens) reminiscent about the old days of Disney cartoons. Either way, this film falls nothing short of an astonishment to say the least. This film follows titular character Moana (voiced by Auli'l Cravalho), a young Polynesian girl who lives on island run by her overprotective father Chief Tui (played by Temuera Morrison). When the island crops begin dying and their food supply begins depleting, Moana, against her father's wishes, sets out across the sea in search of a demigod named Maui (voiced by Dwayne 'The Rock' Johnson) who is in possession of a green stone capable of restoring the island's crops and bringing peace to her home. Together, the two journey across the sea in an adventure while fighting against the mysterious creatures that stand in their way.Disney Animation Studios has been no stranger delivering the goods when it comes to family-oriented entertainment, even when some of their entries slip into the category of forgettable. However, it is rare that many animated features come as glossy as this one in both the technical and narrative department. Glowing with powerfully dazzling animation including the photorealistic water, which happens to operate as a minor character throughout the story, this film represents the astounding progress of how far Hollywood has journeyed in computer animation. The animation is virtually flawless and hard not to look at. But the real icing on the cake is the story, which takes place mostly on a boat in the middle of the ocean, and execution. Following the eponymous character on an adventure to not only save her precious home but to discover her true self, this movie sparkles with surprises from beginning to end. There is kind- hearted humor to appeal to both kids and adults, and the voice performances are nothing short of spectacular. Auli'l Cravalho and Dwayne 'The Rock' Johnson who handle the voices of Moana and Maui respectively shine in their roles, particularly during the musical numbers which allow the actor and actress exercise their singing muscles. If you were one of those people who developed the vexing earworm from songs like 'Let It Go' or 'Do You Want to Build a Snowman', no need to worry! These songs manage to be fun and whimsical to listen to without feeling like to a chore to listen to over and over again. While the aforementioned musical singles from 'Frozen' were not necessarily bad songs, their reputations were greatly tarnished for those who were forced to listen to their friends or family members sing them or play them on the radio constantly. Then there is Alan Tudyk doing the voice of Heihei, a stowaway rooster who's dialogue is greatly confined to a series of squawks and chirps. Overall, there is absolutely nothing in the way of children having a fun time during the picture, except maybe the lava monsters which may just a little scary for the youngsters.Moana is a crowd-pleasing Disney-animated adventure that is bound to fill both kids and parents with delight and satisfaction. Among many of Disney's recent entries, whether or not this one manages to stand out is somewhat debatable. Nonetheless, this movie makes an irresistible, if familiar experience."
330,Moana,,19 June 2017,Once again solid effort from Disney,"With Moana Disney returns to its princess formula, albeit with a more adventurous plot and a noticeable lack of romance. Which is a good thing. Disney has tried to re-examine its own traditions ever since The Princess and the Frog, and this movie is a logical continuation of that. And it's still perfectly recognizable as Disney. It's about going on an adventure, finding yourself, believing in yourself, all that good stuff.It's also the best-looking film Disney has yet made. And that's saying something. The water effects utilized in this film are jaw-droppingly gorgeous. Someone joked that it would have been easier for Disney to go out and film real Polynesian waters. Because it looks so good I'm not convinced they didn't do just that. The rest of the textures, designs and visuals overall are almost equally as pleasing and it's simply a joy to watch.Also full props to the two leading voice actors and their characters in general. Dwayne 'The Rock' Johnson continues to prove that he's one of the most likable persons on Earth, but the true star of this film has to be Auli'i Cravalho as Moana in her first ever film role. Her sheer singing talents would have made the character one of the best Disney heroines ever, but it's more than that. It's the will of the character, the passion mixed with fear of the unknown, tempered by fierce will to protect her people. And all this wrapped inside compassion and goodwill. Auli'i easily made Moana one of my all-time favourite Disney characters.Probably the only real complaint I have about the film is the story. Because while it's perfectly fine, it could have been better. At times you get this nasty feeling like you're being manipulated. Like certain scenes are there just because it's a Disney film, not because the film itself needs them. The film also makes fun of Disney's own clichés a bit too mean-spiritedly in my opinion.That being said, the ending is fantastic. One of the best I've ever seen. And that's because it's not a big action scene or a showstopper. Rather the scene that saves the day is intimate, quieter, something that fits Moana's character perfectly.Moana is a great film. It's not perfect and personally I do like Frozen and Zootopia better, but it's still head and shoulder above its competition and a proud mark for Disney once again."
331,Moana,9,16 June 2017,A Beautiful World Of Magic,"""Moana"" is another animated classic by Disney Studios. The images are beautiful, including some depictions of nighttime and low light conditions that are amazing. The visuals are paired with some wonderfully stirring tribal music.The story is about a quest. Moana is the heroine who pursues her dreams and her mission and, of course, finds personal fulfillment and growth as well. Played by Auli'i Cravalho, it is difficult to imagine anyone better suited to the role. Dwyane Johnson plays Maui, her reluctant helper, a demigod.From the start, the film is revealed as a mythological story. It is based on traditional Polynesian stories of creation and general principles of nature worship. The artists at Disney created a magical world of beauty and imagination that is only rivalled by ""Avatar""."
332,Moana,9,9 June 2017,Good Disney Entertainment,"Actually it's 8.5 rounded up to 9. Beautiful breathtaking animation with a good Disney formula story. A pleasant enough songbook but not every song is a ""stunner"". Many Easter Eggs and Disney references throughout. (""If you wear a skirt and have a sidekick, you're a (Disney) princess"".) (""You're not going to break into song again, are you?"") Antagonistic villains include war-like Pirate Coconuts that act like Ewoks and magically multiply. A rather pompous giant crab that likes shiny things. Major Spoiler: A fire breathing monster that ""morphs"" back into the Green Goddess of prosperity and happiness and restores the islands after a thousand years. Maui (the Demi-God) acts a lot like a very-large-in- charge ""Elvis"". He is a shapeshifter which comes in handy for fighting all the ""baddies"". ""Moana"" does impossible stunts and dives and that's what fantasy animation is all about! All characters are treated with respect and there's no stereotypical nonsense, except for the chicken. I'm sure that the Polynesian ""Gods"" will upset a church or two. It's fun-to-watch and almost kept the attention of my two-and-a-half-year-old Granddaughter. Not even ""Frozen"" could do that! A bit too long for an animated feature but most enjoyable. The song that gets stuck in your head after the initial trance-like-state Disney Magic induces, is ""You're Welcome"". Even though the story is a bit far-fetched and rather silly, who cares?"
333,Moana,8,31 May 2017,Steve's Film Page on Facebook,"Textbook Disney. A tried and true formula that stands the test of time. What more can we expect from Disney legends like Clements and Musker? Apparently, a lot! The visual effects, from the hand-drawn animation to the stunning CGI, blew me away. These directors had minimal experience dealing with CGI films but, with Moana, they dominated animation in 2016, over fantastic films like Finding Dory and Zootopia. The voice cast was also excellent. Dwayne Johnson, in particular, should devote more time to voice acting, because he was incredible. I also always appreciate nods in animation to great live-action films, like Fury Road. The soundtrack was better than I could have imagined. Lin-Manuel Miranda's writing stole the show enough for me to research more of his music. Finally, Disney has never shied away from strong female protagonists, but Moana takes it even further. They morally dumbed down Maui so Moana could shine more, but she shines bright anyway. A completely three-dimensional Polynesian princess that doesn't need a Disney prince to complete her story. Disney has always been at the forefront of returning women to the central roles they deserve in film. A company that's not scared to tackle the depths of the better sex. I do have my problems with the film, and they are very much as textbook as the positives, but I enjoyed what I saw. And that chicken, though. Top 500 film. 8/10  ￼watching Moana."
334,Moana,9,30 May 2017,One of those movies that leaves you in a wonderful mood!,"I was pleasantly surprised by how amazing this movie ended up being! We found it to be very funny, heartfelt, and a perfect family movie. Being an adult in his thirties, I found myself laughing often and feeling a variety of emotions that were felt long after the movie ended. Although my son fell asleep during the flick, I cannot fault the movie as he is only 21 months old. I did purchase the movie however as it has become a Disney classic in the eyes of this family!"
335,Moana,9,25 May 2017,Good story!,"I loved this movie, it was very Original. I like almost every Disney move though this is one of my favorites. The characters are so different from each other. Great story line, great characters, lots of funny stuff but also emotional stuff. And there's a really nice plot twist in the movies. go watch it if u haven't already Note: the songs are terrible in dutch"
336,Moana,8,22 May 2017,b movie,"Moana will be the next chief of her clan, but her heart belongs to the ocean, so she sets on sail to find the demigod Maul so they can return the heart to Te Fiti.The story sets in a wonderful magical place full with songs and comedy funny scenes and lines. Voices both Dwayne Johnson and Auli'i Cravalho were amazing in their songs and voices. Songs were amazing. Directing was good in the film."
337,Moana,8,14 May 2017,Great Disney movie with excellent animation,"Great Disney movie! Excellent animation, although they get carried away a bit with the Te Ka monster. The first act is a bit slow but picks up when Moana, Maui and HeiHei (the chicken) set off to sea.The voice case is excellent, with newcomer and Hawaiian-native Auli'i Cravalho as Moana, Dwayne Johnson as Maui, and Alan Tudyk (Wash in ""Firefly"") as HeiHeiThe songs range from innocuous to inspired, with ""You're Welcome,"" sung by Dwayne Johnson, being the best.See it now if you like Disney films."
338,Moana,8,13 May 2017,Beautiful and expressive with lush visuals and great music.,"One of the better Disney classics I have seen in some time. Maybe a bit much for kids under 7, but it has a lot of appeal for most ages from preteen girls to grown men like myself! The characters have a lot personality and their expressive faces are really amazing. The score and songs are surprisingly catchy. What really stood out for me is the gorgeous ocean (which plays a central character), in all of its colors and moods. Idyllic beaches, clear aquamarine lagoons, Starry skies, violent waves, lightning storms and stunning luminescent scenes abound. There is an underlying mother earth wisdom which tries to surface while teaching us about early pacific culture, mythology and their history as ocean voyagers. The main character Moana is equally wonderful as a curious toddler (utterly cute), and as the young heroin who musters the courage to carry on the destiny of her ancestors. Her Demi-God sidekick Maui is also a great character. I have had a lot of reservations with some of Disney's more recent productions, as they tend to be more trendy and less traditional, but this one manages to have progressive sensibilities while maintaining that high standard we expect."
339,Moana,8,21 April 2017,"Great, but not Disney's best","I loved this film and I think it's a great family movie. The music is good but the singing has been better in the past, the animation is really good, but it continues to make regular progress and the story is entertaining, but nothing new. What I most enjoyed was the challenging character, how it faces Disney history and ""tradition"" saying 'we have evolved', and I think it's great to see how the film-makers keep up with the times. I would love to see more films in the future featuring a male main character, like Big Hero 6. Still, I thoroughly recommend it."
340,Moana,7,2 April 2017,An average Animation,"In a world where a demi-god has stolen the heart of a goddess in an attempt to make good deeds but has triggered a huge wave of death, Moana, the daughter of the chieftain of her kind, dreams of becoming an explorer, instead of taking her father's place. Thus, when she finds out an important information about her people's past, she decides to run away into the ocean with her animal companions.Although it looks simply stunning as many animations from the last years, it fails to impress in almost every other way. The plot is mediocre, linear and predictable, the characters are poorly described and thought, tending to become even annoying from time to time, while the action is also disappointing, in a way in which almost nothing interesting happens. They attempted to make it a comedy so the movie is filled with jokes, sarcasm and humor, but all in all, it doesn't manage to actually make you laugh. It's almost like they tried too hard, but what they've actually done is to ruin the severity of the intrigue and focus on other least important factors. The one thing that is really funny is her retarded chicken companion. To point the upsides, it has flawless animation, some good singing and a bit of suspense now and then. They make it an average movie overall, missing a good opportunity to create something unique or at least something that will make you laugh like never before."
341,Moana,7,31 March 2017,One Word: Fun,"Fun movie. Looks gorgeous, catchy music, and some actually solid character development and dare I say, a bit of heart and creative passion.The story here at least when it comes to the bullet points is nothing new. You have your girl who doesn't fit in with her surroundings, you have her annoying side kick, and you have an outcast seeking redemption. Together they go on an adventure to save the world.But unlike similar films that garnered more success but are honestly much worse movies, like Frozen, this rather clichéd story is elevated by the performances. Moana has a ton more depth than the fish-out-of-water Anna. This is mostly because she is given more screen time as a child, learning from her parents and her people. You are given a much more clear picture of who this person is, how she was raised, and her conflicting emotions about her own people and her lust for adventure, whereas Anna... likes her sister and snowmen. Speaking of:Moana's main personal track, How Far I'll Go, is a way more palatable song after multiple listens than Anna's Do You Want to Build a Snowman. You can actually listen to How Far I'll Go at anytime and it'll be an enjoyable listen, whereas it's counterpart only makes sense in the movie itself. The Rock proves again that he's real star here and is such a more fun and interesting a counterpart than Kristoff. Again, this is due to depth. Kristoff is a begrudging tag-along and not much else. Personality wise, he's rather blank. Maui on the other hand, is vibrant and full of charisma, and once his tragic backstory becomes unveiled, he becomes an infinitely deeper and more likable character than one would expect from a modern Disney movie. And You're Welcome is a very fun track.Also unlike the insufferable Olaf, the annoying sidekick in this film (a mentally challenged chicken), is only around for the occasional sight gag, rather than making terrible jokes and singing terrible songs with it's terrible voice terribly.I'm not trying to rag on Frozen too harshly here. I'm only using it to illustrate my point that Moana is a similar movie done far better.I don't like to give too much away in terms of plot, so I'll close this review by saying that this movie is by no means perfect. It's certainly not a movie you haven't seen before, but the catchy music, the enjoyable characters and relationships that actually grow and develop, and the sense of adventure alongside absolutely stunning visuals make this a movie that most won't regret watching."
342,Moana,7,20 March 2017,"A must watch, but must not necessarily appreciate.","It's a good movie. The songs are great, better than most Disney films I dare say. There were amazing animations, especially the lightning. The story itself is quite original and inspired, but the movie was too short for good character development. Most of them made me feel like they overreact easily. Also, They cheated on explaining a plausible story with that self-conscious water, it was cheap. Lots of scenes were too fast, couldn't they lengthen it to 130 minutes instead of 107? Beside that, and the subjective likeness of each of us, anyone can appreciate that movie."
343,Moana,8,13 March 2017,first of all,"how old is this Moana supposed to be anyway? he called her an eight year old and it baffled me.ah also where the pig at ???? he's a main character my stud, bring the tiny guy in more often.otherwise, it's a pretty neat movie"
344,Moana,6,12 March 2017,Musical is like Britney Spears gone Emo,"Good animation, Good theme, Good characters. Music was low effort from Disney, Enrique Iglesias and Britney Spears gone Emo, backed by swashbuckling orchestral sounds with the merest hint of melody, rhythm, chords, humor, singalong potential, and calm. The songs accompany visuals of huge grimacing faces, spiraling - roller coaster camera movements, which only a kid raised up on stroboscopic cartoons can watch contentedly (in a state of zapped stupor), and Soothing like an air raid siren of emotional turmoil/crisis, which is about 2 notes off key all the time. No dance routines, No choreography, No group chorus at all, no chords, no grooves, no fun rhythms. None of the songs was actually a song, because there were no instrumental partitions. The vocalists were good but they were expected to do only one style of music, with no room for musical instruments and accompaniment. Family music is simple to write, popular and fun to listen to. Great musicals have good theme tunes. Its a shame to apply so much low quality score to such an awesome animation. Little mermaid songs were much better, more consonant, less shouted and confused. Snow White would sing in a motherly tone: maternal and paternal songs. These are commercial emo-trash songs which would rattle little ear drums without nourishing with proper emotional/educational value. The children wont go home infused with musical ire. They will be rattled, emotional, emboldened and discordant. One or two songs were 6/10.most were 2/10.Worth 10/10, with 2/10 for the low composer values. The songwriting was fine."
345,Moana,7,4 March 2017,"Overall, not the best, not the worst, but a great time","An amazing movie, I loved it, though it's is certainly one of the weeks out of the past couple of years. The music is amazing but I didn't think that there was enough of it. The villain is extremely forgettable but I love the other characters. Lin Manuel Miranda really outdid himself this time. I know that I'll be humming the songs for months to come."
346,Moana,7,25 February 2017,Fine Family Film,"I enjoyed this movie and will certainly watch it back from time to time. I may even end up owning it. But it is the first animated Disney movie since Tangled I haven't been in a hurry to watch back. The only sequence that I enjoyed on the same level was the crab, with his song ""Shiny."" It may be my favorite Disney song since I was a child. But I can't tell you any specific problems with this film. It may be the best looking animated film ever made, as the ocean and island scenery was spectacular. It just didn't capture my imagination the way Big Hero 6 or Wreck It Ralph did. There characters were memorable and well designed, and I was excited to hear it was going to have a Polynesian setting. But somewhere the story was just lacking. It didn't feel as well developed as the other recent films, almost like it went into production without the extra revisions it needed. Even so, I expect it will be loved by generations of viewers, so I'll give it a 7 out of 10."
347,Moana,7,24 February 2017,Girl finds out the true identity of her people.,"Okay, I shocked when I heard this film did not get the Oscars nod, except for a song. Now I have seen the film and I come to know why. This is a one liner, but developed into a longer version Except the initial parts, this film is like a limited cast/character film. Most of the film takes place in the sea sailing around fighting evil force to break the curse. But at the end, you would feel this kind of story is not worth for a feature film. It looks a perfect short animation theme.Disney never disappoints its fans, well, for me. So I enjoyed it, it was fun and entertaining, but too simple. The characters were cute, this is a wonderful film for kids and some grownups would too enjoy it. But this is not for all, unlike most of the Disney animations are. Dwayne's voice lending for one of the lead characters was good, but the girl steals the show. Especially if you are a kid and/or a girl.The best film since 'Lilo & Stitch' on the similar theme about Pacific islands' people. But it reminded me 'Whale Rider'. Overall, I think the story should have been improved a bit, in particular by including a few more characters at least for the partial appearances. This is not the best animation of the year, also definitely the bad one to skip. If your purpose of the watch is entertainment/timepass, it is good at that.6½/10"
348,Moana,7,13 February 2017,It was refreshing,"Not quite sure where the lack comes from. But at the beginning of the story, the ocean chooses Moana but based on her parent's experience have prevented her from going into the ocean. The typical child grew and was groomed to be the successor to the throne but feels something was missing. Until drastic times called for drastic measures she set sail to find Maui to return the stone to this goddess in Tahiti. and then Maui and her overcome personal struggles and other ocean adventures together and then this is were it went, blah blah blah. In the end all is good. Blah Blah Blah.The soundtrack and animation were great! The comic reliefs were entertaining but the story line was too easy to predict. Although, I am 28 years old and still watch cartoons so maybe to a toddler it wasn't so predictable after all. I'll ask my toddler to comment next time."
349,Moana,8,7 February 2017,"Nice tunes, OK film","A good film, with great music.Disney have gotten to the point where they no longer make movies, they make musicals. There have always been songs in Disneys films, but they were to convey something, not to hide the lack of plot. Disney has clearly spent a lot of time on the music, and the obligatory ""I'll tell the audience what I want""-song is great. All the other songs sounds just a bit to much alike, with the exception of Maui's song. The first part of the film is well executed, the background of Moana's life, her relationship with her family and the world around her, hopes, dreams and wishes. It's great and emotional. But from the moment she takes off it feels more like you are watching a few shot films cut together into one. Every section so so disconnected from the rest that the plot is about as great as a 8-bit video game. There is the Disney ""Minions"" coconut army. There is the giant singing crab bit. There is the Te Fiti section. That is it! Inbetween those bits you have the same glue-like formula; Maui pushes Moana in the ocean, the ocean brings her back, the chicken is ""derp"", Moana talks about Maui's responsibility.I liked the film, but I feel that it had more potential then what was done. The plot is weak and underdeveloped. Moana is the only character that has depth (well she better be since there are barley anyone else in the film). Maui is more of a bully older brother and his behavior gets old really fast. The chicken is a great comic relief, but really serves no purpose other than that through out the whole film. The best part is Moana's relationship with her grandmother, disregard that she comes back like a Jedi, a scene that actually made her previous death less emotional.I don't regret watching the film, but when I look back I don't feel it was really worth going to the movies for. Unless you watch a massive IMAX 3D version, you might as well wait for the Blu-ray to come out."
